label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11
4	1143 m^2	1.0429	Bioinformatics	hamster	0.1331	873	0.8671	1126	Lise	1374	816	0.4456
8	1058 m^2	1.079	COMPUTER SCIENCE	dog	0.9983	1184	0.8292	953	Sam	799	1299	1.2272
6	517 m^2	1.0381	Computational Media	pig	1.0456	1107	0.8915	908	Eriq	1310	1262	1.1294
2	1083 m^2	1.0672	Games and Playable Media	chicken	1.0269	877	0.7703	154	Michael	716	279	0.4703
7	709 m^2	0.6149	Data Science	cat	0.8872	996	0.8238	1126	Chris	1357	-182	0.8061
7	853 m^2	0.9472	Data Science	cat	0.4885	713	1.0863	1213	Inan	1412	307	1.1775
8	1347 m^2	0.6761	Computer Science	dog	0.9067	1004	0.8921	742	Sam	1041	1222	0.9134
6	753 m^2	0.823	Computational Media	pig	1.1235	868	0.8138	768	Eriq	1410	1032	1.0862
1	1069 m^2	1.1426	Electrical Engineering	reptile	0.9773	719	1.0217	1178	Vani	987	1102	0.9354
0	169 m^2	-0.1252	Computer Engineering	rabbit	0.7562	1080	0.4426	301	Reilly	257	1028	0.9406
4	820 m^2	0.7021	Bioinformatics	guinea pig	0.3214	506	0.588	1016	Inan	867	906	0.7871
7	1215 m^2	0.6861	Data Science	cat	0.3397	751	0.8603	942	Chris	1509	261	1.1146
6	630 m^2	1.1102	Computational Media	pig	1.119	882	1.1218	1230	Vani	1153	993	1.2087
2	1028 m^2	0.9049	Games and Playable Media	chicken	1.0032	1048	1.0099	334	Michael	609	392	0.2144
3	961 m^2	0.3684	Computer Game Design	hamster	1.0236	1045	0.892	958	Andrew	1356	675	1.156
2	1307 m^2	0.8075	Games and Playable Media	RAT	1.0365	879	1.2503	NULL	Michael	1153	322	0.4243
1	857 m^2	0.7456	Electrical Engineering	cat	1.0192	1386	1.0529	995	Chris	1011	932	1.0354
6	670 m^2	1.2234	Technology and Information Management	pig	1.2816	989	1.1304	898	Eriq	1130	848	0.8722
8	948 m^2	1.0586	None	dog	0.9134	1030	1.0123	1304	Sam	863	916	1.0818
5	877 m^2	0.8727	Applied Mathematics	fish	0.5043	445	1.0974	799	N/A	1414	945	0.6574
7	931 m^2	1.1869	Data Science	cat	0.1276	852	1.1089	835	Andrew	732	-109	0.9412
6	927 m^2	0.8292	Technology And Information Management	pig	0.7355	1187	0.8657	1116	Eriq	1055	899	1.0574
0	17 m^2	-0.3365	Computer Engineering	rabbit	0.616	1051	0.5754	427	Reilly	412	802	1.2437
7	830 m^2	0.8204	Data Science	cat	0.6819	1198	0.7225	1307	Chris	1001	-54	0.9717
1	1037 m^2	1.1962	Electrical Engineering	reptile	1.1797	1008	0.9367	1016	Eriq	1049	1006	1.4447
3	1143 m^2	0.5085	Statistics	ferret	0.8004	879	0.9249	1201	Andrew	1138	1095	0.7142
4	759 m^2	0.9131	Natural Language Processing	guinea pig	0.4142	974	0.7714	1050	LISE	1678	1010	0.5803
8	867 m^2	0.9853	Computer Science	dog	0.9278	651	0.7691	1031	Sam	1239	1125	0.989
1	1075 m^2	1.2251	Electrical Engineering	reptile	0.755	813	1.3077	1298	Vani	992	1065	1.0247
7	1354 m^2	0.8967	Data Science	cat	0.6897	872	0.8763	1079	Chris	741	221	1.3976
5	933 m^2	0.8428	Bioengineering	fish	0.6865	385	0.9294	662	Fabrice	933	1046	1.0816
4	1136 m^2	0.5952	Bioinformatics	rabbit	0.1181	948	1.0	887	Michael	861	552	0.8304
3	720 m^2	0.5452	Computer Game Design	hamster	0.957	942	0.732	1062	Andrew	1077	784	0.9437
4	999 m^2	1.1458	Bioinformatics	guinea pig	0.2685	883	0.6554	1101	Inan	837	808	0.931
7	992 m^2	0.7662	Data Science	cat	0.8313	1063	1.2037	969	Chris	1244	49	0.8954
5	933 m^2	1.2205	Bioengineering	fish	0.6011	325	0.7481	371	Andrew	1390	962	1.3763
6	466 m^2	0.8214	Computational Media	pig	0.8544	1020	0.8439	958	Eriq	957	791	1.0883
6	586 m^2	1.204	Computational Media	pig	0.9802	857	0.9274	824	Sam	1160	794	0.6956
0	225 m^2	-0.0942	Computer Engineering	rabbit	0.6575	818	-0.0497	438	Reilly	245	1320	0.8917
3	1110 m^2	0.8155	Statistics	hamster	1.2813	929	0.9061	781	Eriq	881	1185	1.1341
2	1065 m^2	0.9614	Games and Playable Media	rat	1.2139	1079	1.0511	138	Michael	1267	473	0.4673
6	793 m^2	1.1444	Technology and Information Management	pig	1.0581	898	0.8471	1326	Eriq	837	1017	1.1373
5	1018 m^2	1.0472	Bioengineering	reptile	0.9234	605	1.1237	595	Fabrice	878	696	0.8383
6	359 m^2	0.8181	Games and Playable Media	bird	1.1691	1127	0.7604	924	Eriq	1006	860	
6	n/a	0.7825	Technology and Information Management	pig	1.2977	654	0.776	1111	Eriq	836	899	0.8554
8	1077 m^2	1.1237	Computer Science	reptile	0.957	1081	0.9238	996	Tony	813	1206	1.2329
6	623 m^2	0.9144	Technology and Information Management	pig	1.0902	1121	1.3323	1043	eriq	807	1049	0.8549
7	1240 m^2	0.9857	Data Science	cat	0.8	952	1.0509	1393	Chris	943	75	1.0323
6	614 m^2	1.1637	Computational Media	pig	1.1946	1038	0.6582	727	Eriq	753	1305	0.5911
5	1048 m^2	0.9594	Applied Mathematics	cat	0.5721	297	1.0939	562	Fabrice	1172	869	0.6793
6	514 m^2	1.3538	Computational Media	rabbit	1.0725	992	0.9555	1195	Fabrice	709	910	1.1159
1	1139 m^2	1.2577	Electrical Engineering	chicken	1.1241	818	1.0068	1034	N/A	981	807	0.8674
7	1442 m^2	1.0829	Data Science	cat	0.5162	884	0.7771	1133	cHRIS	1374	307	0.854
3	1223 m^2	0.3054	Computer Game Design	chicken	NULL	996	1.0538	1125	Sam	740	667	1.3369
6	742 m^2	0.5733	Computational Media	pig	1.1524	873	0.9981	859	Eriq	1032	1035	0.8958
1	973 m^2	0.9658	Electrical Engineering	reptile	1.0818	935	1.1755	741	Vani	962	941	0.7278
1	800 m^2	0.8684	Electrical Engineering	REPTILE	1.042	834	0.7867	1122	Reilly	1264	1043	1.1711
8	993 m^2	1.0587	Computer Science	dog	0.9882	899	1.0716	1004	Sam	984	1201	0.9423
1	918 m^2	0.9343	Electrical Engineering	reptile	1.1746	1035	1.0696	1055	Vani	1256	1111	1.0109
5	940 m^2	0.6316	Bioengineering	FISH	0.7221	277	1.044	640	Fabrice	729	879	1.3274
0	437 m^2	0.152	Natural Language Processing	rabbit	0.5125	748	0.5304	327	Reilly	483	989	1.052
1	889 m^2	1.3659	Electrical Engineering	reptile	1.135	850	1.3118	776	Vani	840	1272	1.1791
8	1071 m^2	0.9228	Computer Science	dog	0.8411	906	0.8599	984	Lise	1049	1114	1.2561
2	744 m^2	0.4579	Games and Playable Media	chicken	1.0276	846	1.12	402	Michael	1066	371	0.008
0	43 m^2	-0.0128	Computer Engineering	rabbit	0.5709	1291	0.4478	250	Reilly	314	1073	0.5659
7	786 m^2	0.3967	Data Science	cat	0.5685	1074	0.9513	980	Chris	742	278	0.9519
3	1105 m^2	0.4199	Human Computer Interaction	pig	0.7074	868	1.0519	1010	Andrew	330	798	1.0154
7	844 m^2	0.3718	Data Science	cat	0.802	890	0.8638	960	Chris	855	396	0.9499
8	912 m^2	NULL	Computer Science	dog	0.8862	1128	0.9863	1160	Sam	866	1041	0.9524
7	1197 m^2	0.6756	Data Science	cat	0.9968	1149	0.8151	1485	Chris	715	-163	1.3818
1	1254 m^2	1.0929	Electrical Engineering	dog	0.7083	849	1.0346	941	Tony	991	962	1.2277
4	1010 m^2	n/a	Robotics Engineering	rat	0.2038	819	0.9622	1228	Lise	1057	490	1.0767
2	852 m^2	0.8756	Games and Playable Media	rabbit	1.2317	961	0.9144	384	Michael	1184	462	0.6408
7	1139 m^2	0.5473	Data Science	cat	0.7671	1152	0.9855	1062	Chris	1023	-71	1.2639
5	1216 m^2	1.2171	Data Science	fish	0.4263	375	0.9205	859	fabrice		870	0.8034
5	1026 m^2	1.0454	Bioengineering	fish	0.5757	328	1.3419	967	Fabrice	422	788	1.0535
7	1164 m^2	0.8139	Data Science	cat	0.5845	1077	1.1286	797	Chris	942	-66	1.0849
5	1097 m^2	1.4405	BIOENGINEERING	dog	0.5276	363	1.1291	966		990	842	0.9134
8	1147 m^2	1.0891	Computer Science	dog	1.3592	786	1.1276	1205	Sam	796	742	0.7704
4	1044 m^2	1.4531	Bioinformatics	guinea pig	0.5097	868	0.7613	1263	Lise	964	808	0.4553
6	853 m^2	0.8619	Games and Playable Media	dog	0.9405	1028	0.874	961	Eriq	881	998	0.8913
1	858 m^2	1.0389	Electrical Engineering	reptile	1.0432	846	1.1037	830	Vani	1250	1245	1.0263
5	844 m^2	1.0098	Applied Mathematics	reptile	0.6509	420	1.2222	1042	Fabrice	1174	903	1.0083
5	933 m^2	1.1266	Applied Mathematics	fish	0.3798	330	0.5603	490	Fabrice	544	842	1.1056
8	870 m^2	0.993	Computer Science	dog	1.2969	1006	1.148	1010	Tony	690	851	1.089
5	1136 m^2	1.4074	Applied Mathematics	pig	0.3894	123	1.1415	749	Fabrice	1073	908	1.2344
2	624 m^2	0.6251	Games and Playable Media	rat	1.152	1178	1.3351	220	Eriq	500	230	0.2378
3	1126 m^2	0.6003	Human Computer Interaction	ferret	1.0569	1018	1.2224	1195	Andrew	872	932	1.2355
1	1278 m^2	1.0605	Electrical Engineering	reptile	1.0728	845	0.7414	1030	Vani	1157	968	0.8777
8	1109 m^2	0.8269	Computer Science	dog	1.1811	1163	1.1532	751	sAM	894	658	1.0696
5	1028 m^2	1.7053	Applied Mathematics	fish	0.7578	641	1.1809	784	fABRICE	1189	818	0.9435
6	707 m^2	0.9295	Technology and Information Management	pig	1.0577	722	1.0542	897	Eriq	956	945	0.855
2	956 m^2	1.3829	Games and Playable Media	chicken	0.9071	1021	1.0774	397	Michael	904	332	0.3315
5	994 m^2	0.9563	Applied Mathematics	fish	0.6346	498	1.1486	692	Fabrice	1283	690	1.0084
5	979 m^2	0.6478	Bioengineering	fish	0.4686	135	0.9972	589	Fabrice	1009	1150	1.2943
6	775 m^2	1.1123	Technology and Information Management	pig	0.7056	857	0.9832	1068	Eriq	579	674	1.1947
2	992 m^2	0.9621	Games and Playable Media	chicken	1.321	780	1.4896	416	Michael	1167	337	0.4762
2	1013 m^2	1.005	Computer Science	rat	0.7989	860	0.8152	199	Michael	495	499	0.3602
0	435 m^2	0.2288	N/A	rabbit	0.8313	1028	0.5109	533	Reilly	557	1026	0.7759
4	1390 m^2	0.7209	bIOINFORMATICS	guinea pig	0.3546	895	0.5946	821	Inan	558	792	0.8067
5	845 m^2	0.8307	Applied Mathematics	fish	0.5332	272	0.7415	432	Fabrice	980	900	1.0397
5	1228 m^2	1.0957	Data Science	fish	0.4507	473	0.7045	606	Fabrice	1144	1047	0.7907
0	355 m^2	0.1452	Computer Engineering	rabbit	0.7897	1398	0.5917	638	Reilly	254	1528	0.6841
3	963 m^2	0.3436	Human Computer Interaction	hamster	0.8511	871	1.214	1223	Andrew	1152	1030	1.1314
2	1191 m^2	0.9069	Games and Playable Media	chicken	0.7776	859	1.1075	220	Michael	1165	530	0.5211
4	986 m^2	1.3519	Robotics Engineering	guinea pig	0.0789	810	0.6993	847	Lise	1055	638	0.6827
2	1066 m^2	1.0338	Games and Playable Media	rat	0.8474	1118	0.5442	158	Michael	1228	572	0.5336
4	1048 m^2	1.1942	Robotics Engineering	bird	0.161	698	0.7873	979	Lise	985	889	0.6407
3	966 m^2	0.3957	Human Computer Interaction	hamster	0.7535	1092	0.9256	1325	Andrew	1006	1070	1.1532
4	1004 m^2	1.495	BIOINFORMATICS	guinea pig	0.2004	744	0.2218	1141	Lise	919	763	0.7407
0	577 m^2	0.6832	Computer Engineering	rabbit	0.8036	698	0.3599	274	Reilly	224	989	0.5832
5	1082 m^2	1.1419	Applied Mathematics	fish	0.9091	622	0.9156	643	Fabrice	918	796	1.1769
3	835 m^2	0.7096	Computer Game Design	fish	0.7353	1314	1.1527	922	Andrew	1080	1167	1.0965
0	310 m^2	0.0024	Biotechnology	rabbit	0.8203	829	0.0936	341	reilly	342	996	1.0984
1	1396 m^2	1.2049	eLECTRICAL eNGINEERING	reptile	0.9075	995	0.9132	1004	Vani	1330	1009	0.9563
8	943 m^2	1.0109	Computer Science	dog	0.8663	1135	0.998	1085	Sam	771	896	0.9429
8	1193 m^2	1.1628	Computer Science	CAT	0.7295	971	1.0787	766	Fabrice	1171	1024	1.1555
8	1284 m^2	1.1251	Computer Science	reptile	1.1825	825	1.1267	904	Sam	1386	958	0.714
1	1147 m^2	0.9652	Electrical Engineering	chicken	0.9773	1080	1.0249	1165	Vani	407	1284	0.9694
3	1203 m^2	0.5958	human computer interaction	ferret	0.8441	1068	0.9505	1157	Fabrice	915	1070	1.0902
7	969 m^2	0.9435	Data Science	cat	0.5638	985	0.9168	1032	Chris	480	-35	0.9516
0	50 m^2	-0.0357	Natural Language Processing	rabbit	0.9164	1106	0.2406	697	Reilly	244	910	1.2199
8	1014 m^2	1.0793	Computer Science	dog	1.0051	1289	1.1328	1094	Tony	828	958	1.0066
4	841 m^2	0.9951	Bioinformatics	guinea pig	0.4419	763	0.9531	1060	Lise	859	874	0.7574
5	989 m^2	1.4137	Bioengineering	fish	0.6422	359	0.8778	741	Fabrice	1352	1014	0.7509
1	732 m^2	1.2027	Electrical Engineering	reptile	0.6148	713	1.0307	969	Vani	1030	970	1.0022
5	913 m^2	0.9453	Applied Mathematics	fish	0.3075	169	0.9093	552	Fabrice	988	817	0.9249
5	1228 m^2	1.2227	Applied Mathematics	fish	0.4728	227	0.8627	833	Eriq	1060	658	0.7628
4	1139 m^2	0.9526	Bioinformatics	bird	0.2436	988	0.8379	1159	lise	806	892	1.055
3	1026 m^2	0.7429	Statistics	reptile	0.7118	1086	0.9719	1096	Andrew	972	993	0.8335
4	1177 m^2	1.2599	Robotics Engineering	bird	0.4625	791	1.1126	972	Lise	799	625	0.7638
0	93 m^2	0.4109	Computer Engineering	rabbit	0.7751	1018	0.5694	508	REILLY	392	992	0.9989
5	1093 m^2	0.6145	Applied Mathematics	cat	0.6258	470	0.7346	692	Eriq	940	1074	0.8571
6	814 m^2	1.1406	Technology and Information Management	pig	0.9834	n/a	0.8247	764	Eriq	926	918	0.6915
3	899 m^2	0.9276	Human Computer Interaction	REPTILE	1.1103	1201	0.8709	935	Andrew	742	1087	0.8973
7	929 m^2	0.9556	Data Science	cat	0.474	1164	1.042	1000	Chris	872	110	0.9891
6	772 m^2	0.8325	Computational Media	pig	1.2981	1053	1.1384	1072	Eriq	1004	669	1.0791
2	870 m^2	0.6671	gAMES AND pLAYABLE mEDIA	chicken	1.1711	979	0.9667	19	Michael	999	438	0.3144
0	134 m^2	0.0995	Biotechnology	rabbit	0.6568	1030	0.4338	459	Reilly	280	577	0.9045
6	554 m^2	0.9864	Technology and Information Management	pig	0.6979	1147	1.0359	942	Eriq	1140	1082	1.0277
7	1023 m^2	1.0953	Data Science	cat	0.3182	906	0.6884	1130	Chris	603	239	0.8979
8	887 m^2	0.936	Computer Science	dog	1.2837	909	0.6914	820	Tony	783	1066	1.016
2	1066 m^2	1.0171	?	chicken	1.0746	1155	1.1741	NULL	mICHAEL	1074	583	0.3484
3	693 m^2	0.4443	Human Computer Interaction	fish	0.8104	1007	0.8249	1199	Andrew	937	929	0.9521
0	423 m^2	0.5076	Natural Language Processing	rabbit	0.5545	896	-0.0426	431	N/A	672	1307	0.8312
7	937 m^2	0.8348	Data Science	fish	0.6424	1288	1.0021	927	Chris	759	147	1.198
4	1212 m^2	0.4031	Robotics Engineering	bird	0.2705	824	0.8851	811	lise	993	988	0.7058
1	758 m^2	1.1165	Electrical Engineering	reptile	1.0023	1023	0.9403	1032	Vani	1000	1115	0.6116
8	1097 m^2	0.838	Computer Science	cat	1.3529	1391	1.1168	1106	Sam	1067	703	1.0435
8	820 m^2	1.2087	COMPUTER GAME DESIGN	dog	1.2629	828	NULL	930	Tony	n/a	928	1.1415
4	1177 m^2	0.9436	Bioinformatics	bird	0.3391	635	0.8472	854	Lise	1057	621	0.8868
4	658 m^2	0.5884	Bioinformatics	guinea pig	0.2719	888	0.6541	1074	Inan	956	981	0.8011
7	952 m^2	0.6043	Data Science	cat	0.1751	1341	0.8511	968	Chris	1362	171	0.7643
4	1135 m^2	1.2032	Data Science	guinea pig	0.2763	632	0.8858	892	Inan	832	720	0.6455
5	1081 m^2	1.1284	NULL	fish	0.6814	356	1.0889	854	Fabrice	1015	911	0.8003
6	499 m^2	1.1098	Technology and Information Management	pig	0.9933	1154	1.1814	1077	Eriq	391	917	0.8553
0	275 m^2	0.1779	Biotechnology	Rabbit	0.5121	840	0.0589	424	Fabrice	279	1136	0.7954
2	983 m^2	1.1643	Games and Playable Media	chicken	0.7928	973	1.0932	314	Michael	701	284	0.3832
6	605 m^2	1.405	Computational Media	pig	1.1269	991	0.6004	986	Eriq	887	689	1.0684
4	873 m^2	0.7209	Robotics Engineering	bird	0.2133	901	0.8056	1132	Inan	1316	732	0.5921
2	1243 m^2	0.5123	Games and Playable Media	dog	1.296	911	0.9507	318	Michael	917	462	0.3544
2	1165 m^2	0.8058	Games and Playable Media	rat	0.855	868	0.9293	295	Michael	895	230	0.52
4	933 m^2	0.3506	Bioinformatics	guinea pig	0.1322	423	0.7823	1413	Lise	931	1033	0.6748
3	1081 m^2	0.4315	Human Computer Interaction	hamster	0.8861	1241	0.8537	1082	aNDREW	1136	884	0.8674
2	1061 m^2	0.8605	Games and Playable Media	rat	0.8638	1099	1.1643	183	Michael	872	227	0.6173
3	1317 m^2	0.579	Human Computer Interaction	hamster	0.9938	881	1.0471	625	Andrew	904	1088	0.896
8	907 m^2	0.7631	Computer Science	dog	0.9422	952	0.824	924	Reilly	444	1093	0.9013
5	1056 m^2	0.8432	Applied Mathematics	fish	0.7065	376	0.9366	540	Fabrice	796	720	1.0165
1	1061 m^2	0.7257	Electrical Engineering	reptile	1.0624	1196	1.0004	1017	Vani	1122	956	1.3492
5	979 m^2	1.0969	Bioengineering	fish	0.0561	351	0.8528	967	Fabrice	1153	790	0.6736
6	803 m^2	0.9645	Computational Media	pig	0.9678	782	1.0655	1214	Eriq	703	1009	1.0439
6	647 m^2	1.1479	Computational Media	PIG	1.1651	1096	0.736	1061	Eriq	1201	1069	0.8636
2	1245 m^2	1.2592	Games and Playable Media	rat	0.8285	861	0.8662	72	Michael	953	680	0.3592
0	260 m^2	-0.2637	Natural Language Processing	rabbit	0.9597	824	0.4432	570	Reilly	445	816	0.9858
4	1063 m^2	0.6754	Robotics Engineering	Guinea Pig	0.0361	881	1.0893	990	Inan	578	790	1.1567
2	1317 m^2	0.7747	Games and Playable Media	chicken	1.1979	858	1.0291	413	Michael	1006	59	0.2452
6	N/A	1.2613	Computational Media	pig	0.9173	923	1.0375	1158	Eriq	989	1042	0.562
8	1139 m^2		Computer Science	Dog	1.086	1079	0.8179	979	Sam	698	1002	0.8101
6	467 m^2	0.6062	Technology and Information Management	pig	1.1685	959	0.7712	930	Eriq	652	825	0.8948
6	841 m^2	0.7354	Technology and Information Management	pig	0.7612	880	0.628	924	Eriq	748	900	0.8813
5	1482 m^2	1.306	Applied Mathematics	pig	0.8534	313	0.8635	651	Fabrice	1109	788	0.9601
8	1043 m^2	0.9312	Computer Science	dog	0.7045	1104	0.8296	882	Tony	627	1245	0.7813
6	535 m^2	1.0805	technology and information management	pig	1.1188	753	0.9396	1280	Eriq	593	1016	0.9444
2	1002 m^2	0.6711	Games and Playable Media	chicken	1.0838	1286	1.2827	-64	Michael	1312	174	0.3546
6	542 m^2	0.9131	Technology and Information Management	pig	1.2815	1052	0.9152	817	Tony	1135	851	1.1071
1	1155 m^2	0.4793	Electrical Engineering	reptile	1.101	829	1.0395	1303	Vani	1038	1258	1.1048
8	1087 m^2	1.1134	Computer Science	dog	0.9661	868	0.9054	818	Sam	972	1130	1.1063
0	531 m^2	0.2542	Natural Language Processing	rabbit	0.4524	1163	0.3319	136	Reilly	744	875	1.1787
7	774 m^2	1.0876	Data Science	cat	0.5819	1215	0.9747	853	Chris	1061	240	1.0283
1	942 m^2	1.1165	Electrical Engineering	reptile	0.6264	671	0.9282	898	vANI	891	890	0.9846
4	1001 m^2	1.1113	Bioinformatics	guinea pig	0.1415	972	0.7346	1014	Inan	560	587	1.1193
5	1096 m^2	0.733	Applied Mathematics	fish	0.6048	452	1.12	494	Fabrice	1202	793	1.0081
1	971 m^2	0.7002	Electrical Engineering	reptile	1.0135	977	1.3197	1218	Vani	1442	921	1.1166
1	1116 m^2	1.2389	electrical engineering	reptile	0.9043	851	0.8323	1499	Vani	716	961	1.05
0	215 m^2	-0.1229	Computer Engineering	rabbit	0.5215	1156	0.4937	487	Reilly	1020	814	1.3411
1		0.7394	Electrical Engineering	reptile	0.9325	777	1.108	855	Vani	903	1202	1.0409
2	929 m^2	1.0156	Games and Playable Media	rat	0.6009	1109	1.0057	149	Michael	922	544	0.5692
8	904 m^2	1.3737	Computer Science	dog	0.7726	1126	0.9828	795	Michael	1080	990	0.9745
8	728 m^2	0.9683	Computer Science	dog	1.0287	917	1.0224	1184	Eriq	976	656	1.0244
2	952 m^2	0.6965	Games and Playable Media	chicken	0.8	1115	0.6198	235	Michael	1069	302	0.4521
2	1087 m^2	0.8184	Games and Playable Media	rat	1.0912	733	1.2357	133	Michael	1074	235	0.3545
1	810 m^2	0.8404	Electrical Engineering	reptile	0.8955	927	0.9769	1143	Vani	874	1021	0.9453
3	1089 m^2	0.5579	Statistics	ferret	0.9128	1274	0.8206	947	Andrew	1039	1218	0.8741
8	960 m^2	0.9825	cOMPUTER sCIENCE	dog	0.9527	1141	0.9884	1275	Sam	778	1036	0.8242
1	939 m^2	1.0591	Electrical Engineering	reptile	1.0693	900	0.9297	897	Vani	1195	931	1.3829
8	963 m^2	0.8705	Bioinformatics	dog	0.9643	1265	0.9449	?	Tony	1230	753	0.6298
6	636 m^2	0.5325	Technology and Information Management	pig	1.1464	784	1.123	1017	Tony	994	752	0.8674
6	922 m^2	1.0136	Technology and Information Management	pig	0.7828	1062	0.8076	1288	Eriq	605	914	0.8229
5	854 m^2	0.82	Applied Mathematics	fish	0.4046	?	0.9072	624	Fabrice	1224	1182	0.5368
1	887 m^2	0.991	Electrical Engineering	reptile	1.0866	779	0.8889	966	Vani	1214	748	1.0021
7	972 m^2	0.5669	Data Science	cat	0.5	1085	0.9995	677	Vani	1047	-85	1.1855
0	171 m^2	0.3411	Biotechnology	rabbit	0.7414	1070	0.6209	260	Reilly	338	942	0.8633
3	1264 m^2	0.2691	?	ferret	0.8502	893	1.0488	732	Eriq	1201	924	0.8959
5	758 m^2	0.9409	Applied Mathematics	fish	1.0587	600	0.9135	981	Fabrice	1005	773	0.842
5	764 m^2	1.3626	Bioengineering	FISH	0.5216	29	1.0851	1040	Fabrice	1029	816	0.8787
1	1245 m^2	1.1227	Electrical Engineering	hamster	0.7549	673	1.0495	1094	Vani	900	918	0.8213
7	994 m^2	0.8349	Data Science	cat	0.7755	994	0.9394	1196	Chris	1004	126	1.2175
5	804 m^2	1.1797	Bioengineering	fish	0.7194	348	0.9219	417	Fabrice	1045	1108	0.8894
0	74 m^2	0.135	Natural Language Processing	rabbit	0.6424	1378	0.5334	339	Reilly	-46	1110	1.0346
3	1092 m^2	0.2769	cOMPUTER gAME dESIGN	ferret	0.8511	1027	0.6998	1040	Andrew	1526	1111	1.0234
8	819 m^2	1.2443	Computer Science	dog	1.0447	1142	1.0912	1234	TONY	743	947	1.0007
2	1243 m^2	0.7326	Games and Playable Media	guinea pig	1.0202	1098	0.8238	148	Michael	1051	516	0.2383
0	344 m^2	0.4496	Statistics	fish	0.8562	999	0.366	106	Reilly	539	1284	0.9259
1	1253 m^2	0.8667	Electrical Engineering	cat	0.9541	895	0.3638	?	Vani	1099	812	0.9182
4	1129 m^2	0.8898	Robotics Engineering	reptile	0.3942	565	0.8523	1153	Lise	1144	438	1.1288
4	1125 m^2	?	Robotics Engineering	guinea pig	0.4311	887	0.6017	855	Inan	1241	506	0.6155
0	76 m^2	0.1743	Computer Engineering	rabbit	0.5678	1048	0.5246	400	Reilly	213	1040	0.9847
1	940 m^2	0.9285	Electrical Engineering	reptile	0.8283	838	1.0461	1169	Vani	950	832	1.0994
7	1173 m^2	0.7317	Data Science	cat	0.6201	1200	1.063	862	Chris	1083	-258	1.1755
3	851 m^2	0.4468	Computer Game Design	None	0.8394	1041	0.6053	1088	Andrew	636	868	1.101
1	1186 m^2	0.9188	Electrical Engineering	reptile	1.0626	977	1.0927	1137	Vani	1202	1038	1.1076
2	1235 m^2	0.9402	Games and Playable Media	chicken	0.9512	1063	0.7176	43	Tony	872	281	0.2735
6	740 m^2	1.1548	Technology and Information Management	pig	0.9032	1430	1.0335	1049	Reilly	527	692	1.1786
3	784 m^2	0.7725	Human Computer Interaction	FERRET	0.7851	848	0.5512	888	Eriq	1127	1115	1.0547
2	1243 m^2	0.7503	Electrical Engineering	rat	0.9219	888	?	149	Eriq	883	547	0.6933
3	856 m^2	0.4374	Statistics	ferret	0.6289	903	1.2429	1260	Andrew	1000	935	0.7558
8	1127 m^2	1.1606	Computer Science	dog	0.9539	940	0.7235	1013	Sam	1283	961	0.9672
5	648 m^2	0.6099	Applied Mathematics	fish	0.7353	546	0.8789	789	Fabrice	1089	1045	1.0968
4	753 m^2	1.0949	Bioinformatics	bird	0.2426	646	0.9304	762	Inan	530	1147	1.0512
2	741 m^2	1.1066	GAMES AND PLAYABLE MEDIA	chicken	0.8194	919	1.029	89	Michael		422	0.4407
1	956 m^2	0.9828	Electrical Engineering	reptile	1.0984	572	0.667	998	Vani	1443	803	1.1578
5	497 m^2	1.0501	Applied Mathematics	fish	0.7327	365	1.1525	603	Fabrice	846	872	1.1409
0	290 m^2	0.1909	Computer Engineering	rabbit	0.7739	969	0.6017	241	Reilly	277	984	1.064
8	932 m^2	0.7739	Computer Science	dog	0.9134	907	1.1433	995	Sam	918	833	0.9055
1	1107 m^2	0.983	Electrical Engineering	reptile	1.1532	920	0.8973	915	Vani	1093	1209	1.0355
5	920 m^2	1.0576	Bioengineering	fish	0.3385	543	1.3661	720	Fabrice	1295	555	1.1764
6	769 m^2	0.8743	Computational Media	pig	1.0656	1404	1.1924	1015	Inan	687	997	0.8522
7	1256 m^2	1.1587	Data Science	cat	0.4133	868	0.9532	883	Chris		-112	1.2274
7	895 m^2	0.8191	Data Science	cat	0.6814	903	1.076	1258	Chris	1086	170	0.8693
5	800 m^2	0.5194	Applied Mathematics	fish	0.6157	240	1.059	698	Fabrice	1449	754	1.2272
8	868 m^2	0.7678	Computer Science	hamster	1.0264	961	0.7525	1063	Tony	678	963	1.024
6	621 m^2	1.0783	Computational Media	pig	0.8906	1064	0.619	716	Eriq	1019	1071	
0	375 m^2	0.2326	Natural Language Processing	rabbit	0.6168	1070	0.0726	435	Reilly	546	1002	1.0576
7	1291 m^2	0.7797	Data Science	cat	0.6327	1145	0.8788	1271	Chris	1287	54	0.7855
7	1222 m^2	0.9614	Data Science	cat	1.0757	1104	1.0807	997	Lise	945	223	0.7435
3	n/a	0.7545	Computer Game Design	ferret	0.9657	1142	0.628	965	Andrew	1246	690	None
3	1154 m^2	0.5026	Statistics	hamster	0.9849	965	0.6258	1017	Andrew	1303	877	0.9969
4	1284 m^2	1.0552	Bioinformatics	guinea pig	0.1292	811	0.7874	1066	Inan	1023	649	0.8049
4	872 m^2	1.2874	Robotics Engineering	bird	0.363	750	0.8002	911	Inan	701	729	0.8468
7	786 m^2	1.0702	Data Science	cat	0.7037	1096	1.0026	823	Andrew	860	67	0.9634
